Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
1,300.2,327.0740741,1356,51.1,133
2,302.4,332.6296296,1464,44.2,106
0,299.6,332.6296296,1714,30.2,128
2,300.9,334.1111111,1532,41.5,126
2,297.2,321.1481481,1747,29.0,188
1,303.5,334.8518519,1428,46.2,139
1,297.1,322.2592593,1402,51.2,186
2,302.2,332.2592593,1488,44.2,57
2,301.0,332.2592593,2047,17.9,178
1,301.3,332.6296296,1856,21.9,189
1,302.0,332.6296296,1632,34.2,18
0,302.2,331.5185185,1413,48.9,114
2,297.5,323.0,1596,36.6,80
1,297.4,323.0,1369,50.6,220
2,303.4,336.7037037,1499,39.4,197
1,298.2,321.8888889,1622,34.9,67
1,297.5,322.6296296,1435,40.3,197
2,300.5,328.5555556,1343,63.7,124
2,303.3,337.8148148,1505,38.9,68
1,301.9,332.2592593,1379,54.8,99
1,297.8,320.7777778,1573,37.9,33
1,300.0,334.4814815,1749,28.3,83
2,298.6,328.1851852,1430,43.1,80
0,303.5,334.8518519,1466,47.0,80
1,303.8,338.5555556,1735,25.9,154
1,301.5,332.6296296,1494,45.3,99
1,297.5,324.4814815,1603,36.7,184
0,303.7,335.962963,1332,52.7,66
2,299.6,324.8518519,1568,35.3,77
2,300.8,336.3333333,1274,67.3,159
2,302.5,335.962963,1347,54.3,125
1,304.1,342.2592593,1382,46.7,134
2,297.5,326.7037037,1433,48.3,139
2,300.5,335.962963,1670,26.3,89
2,304.4,342.2592593,1510,38.9,199
2,297.0,321.8888889,1573,34.9,93
2,300.7,331.8888889,1469,46.4,75
1,300.0,330.4074074,1505,44.9,133
2,298.1,324.1111111,1547,38.9,0
1,301.2,331.8888889,1392,52.6,23
0,302.3,332.2592593,1366,48.4,130
2,302.2,333.3703704,1347,49.8,94
0,300.9,335.962963,2140,16.5,43
1,300.3,325.962963,1462,51.4,48
1,302.0,333.3703704,1845,27.3,45
1,298.2,320.7777778,1627,31.5,64
1,297.7,318.5555556,1444,40.0,17
0,298.0,321.8888889,1440,43.7,37
1,300.7,331.5185185,1314,42.4,198
2,296.9,321.1481481,1385,44.8,144
1,300.5,328.5555556,1480,40.0,148
1,300.7,331.1481481,1447,40.7,82
1,299.3,325.5925926,1388,45.5,123
2,302.3,333.3703704,1405,47.7,88
1,298.0,320.4074074,1435,45.6,184
2,300.0,330.4074074,1385,52.1,128
1,299.8,326.3333333,1291,56.4,188
2,297.7,325.5925926,1732,28.1,167
0,301.4,330.7777778,1421,43.8,182
1,298.8,328.9259259,1423,42.1,154
1,298.2,324.4814815,1498,36.0,39
2,296.4,318.5555556,2071,19.4,183
1,300.1,334.1111111,1484,43.1,13
1,300.3,325.5925926,1368,46.0,171
1,297.8,325.2222222,1340,56.9,6
1,301.5,333.0,1434,49.6,129
2,297.1,323.0,1502,37.3,181
2,299.3,324.1111111,1289,51.5,185
1,300.8,336.3333333,1496,40.0,175
1,298.9,328.5555556,1592,32.0,60
1,300.4,330.4074074,1486,46.3,48
1,298.8,329.6666667,1504,41.0,51
1,301.4,330.4074074,1543,40.9,190
1,303.9,340.7777778,1345,48.2,77
1,299.7,326.7037037,1445,42.9,55
2,296.9,320.7777778,1426,50.7,130
1,303.7,339.2962963,1364,46.3,44
1,301.2,337.4444444,1528,38.4,85
1,298.7,328.5555556,1593,42.5,146
0,298.6,327.8148148,1463,39.1,66
1,297.9,320.7777778,1499,37.5,78
1,298.2,324.8518519,1336,45.0,66
0,298.2,325.2222222,1562,37.7,36
1,298.1,325.2222222,1502,40.9,153
2,297.6,322.6296296,1467,36.7,68
0,298.8,323.7407407,1449,49.4,150
2,297.8,322.6296296,1567,35.6,131
0,298.4,323.3703704,1398,47.1,122
1,304.2,341.8888889,1438,50.1,100
1,297.5,323.3703704,1335,48.0,131
2,298.8,328.9259259,1529,38.5,77
1,300.7,333.3703704,1457,51.4,61
1,303.7,337.4444444,1606,37.4,103
2,300.2,326.7037037,1433,48.8,191
2,298.8,328.1851852,1534,37.0,47
2,300.4,330.7777778,1540,33.4,32
1,302.2,334.8518519,1462,50.0,51
1,295.6,314.8518519,1287,54.8,49
1,299.2,323.3703704,1487,41.2,140
2,302.9,338.1851852,1903,21.2,23
1,300.7,331.1481481,1491,43.2,187
1,298.2,325.962963,1922,22.6,132
2,299.6,326.3333333,1553,32.4,112
2,298.1,321.5185185,1686,29.3,35
1,300.0,333.7407407,1407,47.3,208
2,300.8,326.7037037,1342,62.4,113
0,300.4,328.5555556,2563,12.8,81
1,302.1,330.7777778,1696,30.9,107
2,297.7,324.8518519,1530,39.1,108
2,302.3,332.6296296,1546,35.5,70
0,298.9,327.4444444,1600,33.5,175
2,300.7,332.6296296,1334,53.9,150
1,297.4,324.1111111,1584,38.2,154
0,298.8,328.1851852,1911,21.6,126
2,302.0,330.4074074,1828,26.3,82
1,302.2,331.1481481,1386,50.0,132
2,296.9,321.1481481,2010,18.9,86
1,299.0,323.0,1571,38.6,5
2,300.3,329.6666667,1442,39.5,4
1,300.8,331.5185185,1586,33.4,142
2,296.9,321.5185185,1497,44.8,57
2,300.8,331.5185185,1386,42.1,170
1,300.4,327.8148148,1679,30.1,136
1,298.9,324.1111111,1546,43.4,114
2,298.5,326.3333333,1692,26.7,118
1,298.3,324.8518519,1862,27.0,172
1,299.5,325.962963,1816,23.0,15
1,299.5,325.5925926,1415,49.2,8
2,300.9,333.7407407,1801,24.6,100
1,302.2,333.3703704,1630,36.0,169
0,298.2,325.2222222,1524,39.1,100
2,301.7,328.5555556,1533,40.9,106
1,295.5,314.1111111,1546,35.9,169
1,300.9,330.7777778,1616,33.5,25
1,300.3,334.8518519,1709,29.5,27
1,299.1,323.7407407,1611,31.4,161
1,299.0,328.5555556,1548,34.5,214
1,302.2,334.1111111,1499,37.7,55
1,297.5,324.8518519,1466,43.0,15
1,301.7,331.5185185,2023,20.9,5
1,302.6,330.4074074,1478,47.7,189
1,301.1,333.0,1470,40.9,125
1,297.3,323.3703704,1398,60.4,12
1,303.1,333.3703704,1452,52.9,11
0,301.0,331.1481481,1366,50.6,106
1,302.1,334.1111111,1446,39.7,95
1,297.4,323.3703704,1399,61.5,61
1,301.4,330.4074074,1579,36.9,133
1,299.0,329.6666667,1533,43.5,159
1,299.0,330.037037,1475,42.4,93
1,300.2,334.4814815,1639,31.1,31
0,302.2,334.4814815,1482,42.6,16
0,296.8,320.7777778,1627,30.5,117
1,297.1,321.5185185,1467,42.8,169
0,301.3,328.9259259,1532,36.3,2
1,298.8,329.2962963,1607,39.5,105
1,302.2,333.3703704,1649,33.2,9
1,302.3,332.6296296,1412,47.0,164
1,295.6,314.1111111,1419,51.1,7
1,302.8,336.7037037,1958,20.3,56
1,300.5,328.1851852,1507,42.5,117
2,298.6,327.8148148,1314,49.7,136
1,297.8,318.5555556,1880,23.0,176
2,300.8,327.8148148,1258,54.9,168
1,298.9,330.4074074,1739,26.3,30
1,301.4,331.5185185,1487,44.6,88
1,301.9,331.1481481,1467,39.3,32
2,301.9,332.2592593,1317,51.9,40
1,302.8,336.7037037,1441,52.1,79
2,297.4,323.0,1340,52.6,15
0,299.9,330.037037,1535,43.9,154
2,298.7,327.4444444,1382,48.1,186
1,298.7,323.3703704,1616,30.2,34
1,295.5,314.1111111,1621,29.5,176
1,298.9,330.037037,1456,44.1,118
1,300.4,331.1481481,1384,48.7,24
2,300.6,327.4444444,1503,38.4,68
0,299.4,326.3333333,1534,37.5,39
0,301.3,329.2962963,1455,44.1,188
1,303.5,337.4444444,1584,35.2,74
1,297.4,323.3703704,1643,33.8,132
1,301.4,331.1481481,1557,38.2,157
1,300.0,333.7407407,1520,39.2,43
1,298.1,323.7407407,1558,42.4,14
1,300.4,327.0740741,1447,39.3,110
2,301.5,330.7777778,1503,38.2,200
1,301.5,331.1481481,1519,40.7,208
1,303.6,336.3333333,1827,23.3,103
1,298.1,321.5185185,1704,30.9,61
1,300.3,335.2222222,1579,33.6,59
0,302.9,337.4444444,1417,48.7,26
1,297.8,320.7777778,1383,56.5,98
1,297.0,321.1481481,1635,31.6,147
1,299.1,324.8518519,1680,27.2,110
2,301.5,331.5185185,1744,28.2,61
1,299.8,333.3703704,2142,16.6,144
1,299.7,327.0740741,1352,49.7,184
1,300.2,327.4444444,1359,51.5,66
1,304.1,340.7777778,1434,50.1,43
2,298.8,327.8148148,1392,48.7,133
1,303.7,340.4074074,1423,41.2,124
1,299.2,323.0,1667,29.0,199
2,298.5,327.0740741,1366,61.9,130
1,297.4,321.1481481,1557,35.5,174
0,297.7,319.2962963,1432,40.2,132
1,301.5,330.7777778,1389,54.9,187
1,300.5,333.3703704,1270,67.5,208
1,300.4,335.2222222,1460,39.6,162
2,302.0,333.7407407,1725,27.7,23
1,298.7,323.3703704,1480,42.2,58
1,302.1,332.6296296,1351,49.5,196
0,297.3,324.1111111,1430,42.8,153
2,298.6,328.5555556,1668,32.3,6
0,301.9,332.6296296,1871,26.0,132
1,300.0,326.7037037,1395,44.5,181
1,298.6,328.5555556,1556,38.6,36
2,300.9,334.1111111,1434,45.4,118
1,296.8,321.1481481,1413,46.5,121
2,302.5,336.3333333,1436,43.5,184
2,299.5,329.2962963,1659,31.5,44
2,298.1,320.037037,2066,19.2,150
2,300.2,334.1111111,1450,38.5,68
2,297.5,321.5185185,2033,16.7,128
1,301.5,329.2962963,1541,42.2,52
0,299.0,329.6666667,1637,38.0,68
1,301.8,329.2962963,1738,28.0,58
2,303.3,334.4814815,1373,47.3,60
0,297.1,323.0,1359,46.6,176
2,302.6,336.7037037,1445,42.0,181
2,298.4,326.3333333,1390,53.6,5
2,297.8,319.2962963,1752,26.1,52
1,299.4,324.1111111,1459,47.6,96
2,297.2,323.3703704,1584,40.0,4
1,298.4,326.3333333,1409,43.1,166
2,302.0,330.7777778,1573,32.1,143
1,300.6,330.4074074,1446,49.7,155
1,303.8,339.2962963,1416,58.7,156
2,300.0,327.4444444,1573,39.7,162
0,298.4,323.0,1479,39.2,58
2,301.5,330.7777778,1612,29.8,148
1,298.2,324.4814815,1354,60.9,32
1,297.6,324.1111111,1319,50.9,141
1,298.5,326.7037037,1578,36.3,71
1,297.9,320.7777778,1451,38.2,80
1,301.9,331.5185185,1947,25.0,137
1,300.0,332.6296296,1637,33.6,181
2,299.6,325.5925926,1366,55.2,95
2,300.2,329.6666667,1438,51.5,7
2,298.7,328.9259259,1519,38.1,198
1,298.4,325.962963,1335,53.5,168
2,302.3,334.4814815,1674,30.0,12
1,300.1,325.5925926,1551,33.7,214
1,298.4,321.5185185,1605,32.4,154
1,301.6,329.2962963,1687,26.6,16
1,295.5,314.1111111,1456,39.2,167
0,302.9,337.4444444,1754,26.9,209
2,298.4,321.5185185,1416,38.2,198
2,298.1,321.1481481,1662,28.9,76
0,297.7,318.1851852,1855,22.5,7
2,299.2,324.8518519,1521,42.3,215
1,298.3,323.3703704,1575,41.2,105
2,300.8,337.8148148,1465,43.7,139
2,300.5,334.8518519,1454,41.4,108
1,303.8,339.6666667,1619,35.7,182
2,301.4,332.6296296,1234,55.8,152
1,302.1,333.3703704,1492,45.0,162
2,298.7,325.962963,1423,48.9,187
1,299.8,325.962963,1760,25.9,63
1,301.7,331.5185185,1605,33.3,220
2,297.6,323.0,1391,51.9,218
1,300.6,329.2962963,1495,42.3,132
1,297.3,321.1481481,1797,24.7,75
2,298.6,326.7037037,1464,36.9,179
1,300.1,329.2962963,1650,31.6,19
1,299.0,323.7407407,1297,54.2,110
2,298.5,321.5185185,1519,37.3,29
1,301.6,330.7777778,1593,34.5,102
1,300.5,333.0,1547,37.2,7
1,301.1,337.4444444,1587,34.5,115
1,299.8,326.7037037,1633,27.5,29
1,297.7,324.1111111,1688,27.2,125
2,296.2,317.8148148,2119,18.3,159
1,297.4,323.0,1664,28.1,67
2,298.7,327.4444444,1452,42.7,180
0,298.1,326.3333333,1332,51.0,72
1,298.3,325.962963,1456,45.5,75
1,301.4,332.2592593,1440,45.4,177
2,297.3,324.1111111,1447,44.5,105
1,297.3,323.7407407,1505,33.5,14
1,301.4,331.1481481,1578,33.0,181
1,300.1,325.962963,1421,42.5,61
1,297.5,323.3703704,1459,39.7,69
1,302.9,337.4444444,1889,22.8,148
2,298.2,321.5185185,1591,33.7,32
1,303.7,338.5555556,1702,29.1,141
1,303.0,333.7407407,1793,29.3,157
1,301.5,331.1481481,1522,41.0,114
1,300.8,331.1481481,1384,52.9,165
0,300.8,330.037037,1457,46.8,182
2,301.8,333.0,1395,44.6,171
1,301.4,331.8888889,1431,44.3,21
2,300.9,332.6296296,1556,38.8,127
1,301.3,330.4074074,1459,44.7,92
2,300.1,333.3703704,1452,42.4,190
1,300.1,330.7777778,1627,29.2,95
1,300.4,333.3703704,1472,37.3,187
0,297.7,322.6296296,1488,41.0,101
1,297.2,323.3703704,1574,35.8,95
2,299.7,333.0,1618,30.3,125
1,303.6,335.5925926,1695,30.7,90
1,301.3,330.7777778,1337,52.7,106
0,298.8,325.962963,1306,54.5,50
1,302.1,333.3703704,1460,46.9,198
2,297.4,323.0,1441,46.8,116
1,301.9,330.4074074,1370,51.7,153
1,302.2,334.1111111,1609,32.1,41
2,298.0,325.962963,1558,41.7,35
1,299.6,325.962963,1572,33.4,20
1,298.6,328.5555556,1593,37.4,47
1,303.7,339.2962963,1627,31.7,40
1,299.7,331.1481481,1675,31.3,129
1,301.2,335.2222222,1463,48.3,204
1,301.2,332.6296296,1544,39.3,217
1,299.3,329.6666667,1495,49.2,16
1,302.2,334.4814815,1424,45.2,39
2,299.8,325.5925926,1355,56.7,7
2,298.1,322.2592593,1342,48.1,54
1,302.3,334.8518519,1309,57.6,77
1,297.7,324.8518519,1742,26.3,24
1,298.2,320.7777778,1476,36.8,134
1,300.7,337.4444444,1898,24.0,60
2,298.3,326.7037037,1509,34.2,141
1,303.5,337.0740741,1511,37.1,27
2,302.2,334.1111111,1432,45.3,33
0,298.4,326.7037037,1512,35.3,51
2,298.0,319.6666667,1524,36.3,98
2,298.2,325.5925926,1651,28.8,186
1,298.9,322.6296296,1432,48.9,38
1,302.6,336.7037037,1782,26.8,198
1,301.5,332.2592593,1400,50.8,2
2,298.4,325.962963,1491,51.2,13
1,299.2,329.6666667,1609,33.2,156
1,298.0,320.037037,1281,50.8,122
2,298.8,327.8148148,1499,40.3,154
1,299.6,331.8888889,1393,49.9,78
0,300.6,334.4814815,1282,60.2,24
2,300.3,334.4814815,1528,40.9,76
2,303.7,340.037037,1303,54.4,2
1,298.6,328.1851852,1597,35.9,213
1,303.3,334.1111111,1658,30.5,7
1,297.0,320.7777778,1609,35.6,193
2,296.8,320.7777778,1551,38.9,112
0,299.9,330.7777778,1549,42.8,208
0,298.8,329.2962963,1567,36.8,197
2,300.5,335.5925926,1636,34.4,2
1,300.4,333.7407407,1495,51.2,175
1,303.5,337.8148148,1390,47.3,164
2,301.3,331.5185185,1300,58.3,92
1,301.4,332.6296296,1733,25.7,182
1,300.7,331.5185185,1541,41.3,82
2,298.3,325.2222222,1802,27.5,71
2,299.7,332.6296296,1506,42.7,85
1,299.0,330.4074074,1382,53.0,89
2,302.7,338.1851852,1417,51.5,19
1,300.6,328.9259259,1635,31.0,107
1,297.6,324.4814815,1475,43.0,119
2,304.0,338.9259259,1456,51.2,160
2,300.2,327.0740741,1500,45.7,89
1,298.0,320.7777778,1622,33.3,121
1,299.3,325.2222222,1419,46.6,158
1,302.4,329.6666667,1351,45.1,168
2,302.5,330.037037,1710,27.3,186
1,297.3,321.8888889,1763,28.4,54
2,302.4,335.5925926,1557,31.5,49
2,301.9,327.4444444,1385,45.8,217
1,297.3,323.7407407,1586,37.7,155
1,302.0,328.5555556,1407,52.8,154
1,300.4,335.2222222,1515,47.4,170
1,301.3,331.1481481,1387,53.6,94
2,298.1,321.5185185,2129,18.4,45
1,302.3,332.2592593,1379,49.3,34
0,302.2,333.0,1628,30.6,105
2,299.1,322.2592593,1435,45.2,45
2,302.0,333.0,1406,48.8,159
1,296.5,319.2962963,1292,52.5,62
1,297.4,322.6296296,1395,48.7,21
0,302.7,336.7037037,1478,36.0,191
1,300.5,327.8148148,1616,34.5,155
1,299.2,323.3703704,1488,40.3,148
1,297.3,323.0,1491,46.5,29
1,298.6,323.0,1562,34.4,25
0,298.2,323.0,1678,34.6,81
2,303.0,337.4444444,1674,29.5,109
1,300.6,326.7037037,1425,40.3,103
1,297.8,328.1851852,1533,36.8,198
0,301.1,331.1481481,1407,43.9,111
2,302.6,336.3333333,1363,45.7,91
0,296.8,321.5185185,1311,58.6,19
1,300.3,334.8518519,1374,47.4,197
2,299.2,323.3703704,1742,28.9,150
1,298.3,326.7037037,1568,35.8,140
0,297.7,318.9259259,1514,38.6,19
2,297.5,323.7407407,1440,38.8,29
1,302.4,331.1481481,1445,40.3,162
1,302.3,333.3703704,1401,49.7,118
1,303.0,332.6296296,1359,44.2,115
1,300.1,334.1111111,1446,40.6,147
1,297.1,323.3703704,1712,32.1,48
1,301.5,331.5185185,1423,44.0,222
0,300.0,327.4444444,1629,32.3,89
1,300.2,334.1111111,1568,41.0,32
1,299.3,331.1481481,1480,45.1,107
0,303.5,337.4444444,1386,49.0,35
1,299.6,326.7037037,1677,31.1,191
2,303.3,334.4814815,1384,54.8,48
1,297.9,319.6666667,1574,35.8,153
1,298.2,325.5925926,1467,44.5,80
2,301.6,331.8888889,1664,32.0,58
1,300.9,330.037037,1321,48.8,150
2,302.2,334.4814815,1734,25.0,116
1,301.4,330.4074074,1559,36.0,196
0,299.1,322.2592593,1450,46.1,112
2,299.0,330.037037,1662,33.6,67
1,297.4,322.2592593,1471,46.5,25
2,304.3,341.8888889,2245,15.1,172
1,300.4,328.5555556,1435,54.8,70
1,298.8,323.3703704,1450,50.8,57
0,297.3,323.7407407,1499,37.6,147
1,303.0,333.3703704,1800,23.7,61
2,296.0,316.3333333,1392,51.3,124
1,298.6,327.4444444,1423,42.7,82
2,303.0,338.9259259,1426,46.8,99
0,297.4,322.2592593,1585,46.2,37
1,302.0,333.0,1402,47.8,182
2,301.2,337.4444444,1548,38.3,87
0,298.6,327.0740741,1420,50.4,82
1,302.3,334.4814815,1395,54.2,198
2,298.7,328.5555556,1458,40.2,137
1,298.5,327.0740741,1294,66.7,12
1,298.7,329.6666667,1363,45.5,28
2,297.7,325.962963,1700,27.4,176
1,301.4,333.0,1494,41.9,142
2,298.0,324.1111111,1479,58.5,176
1,298.3,321.1481481,1502,42.0,103
1,302.8,333.0,1721,30.0,87
2,298.5,326.3333333,1615,31.8,23
1,304.2,341.5185185,1568,37.6,25
1,299.2,324.8518519,1526,37.9,177
2,299.1,330.037037,1441,43.9,94
2,299.5,331.5185185,1364,49.5,0
1,300.6,331.1481481,2127,18.7,53
1,297.0,320.7777778,1385,56.4,202
2,298.8,324.1111111,1446,45.5,49
1,297.1,320.7777778,1454,50.6,94
1,302.9,337.4444444,1515,40.8,183
2,300.0,325.5925926,1463,45.7,11
0,302.3,335.5925926,1475,42.8,38
2,302.2,333.3703704,1471,41.9,166
1,302.3,336.3333333,1746,28.1,167
1,301.4,330.037037,1374,47.6,176
2,298.3,324.8518519,1646,25.4,46
1,297.4,323.3703704,1410,43.9,47
0,298.8,324.8518519,1466,44.1,184
2,300.8,336.3333333,1450,45.0,183
1,298.8,325.5925926,1362,45.4,113
1,299.3,323.7407407,1314,48.2,65
1,299.1,322.2592593,1493,34.9,119
1,299.7,330.037037,1505,37.7,4
1,298.2,321.1481481,1399,54.9,139
0,303.4,337.4444444,1769,27.9,40
2,303.4,338.9259259,1357,55.3,31
0,301.6,333.3703704,1395,46.8,95
1,301.3,332.6296296,1576,30.4,151
0,300.7,332.6296296,1981,19.9,99
1,301.7,331.1481481,1624,34.5,216
1,300.9,331.5185185,1477,43.2,143
2,299.3,323.3703704,1496,39.4,80
1,301.0,337.4444444,1445,36.4,105
1,299.7,333.0,1603,31.4,141
1,298.9,324.4814815,1530,38.3,23
2,298.9,328.9259259,1323,52.9,106
1,299.7,326.7037037,1362,51.9,117
1,300.7,331.8888889,2113,18.5,95
1,297.9,325.5925926,1442,50.3,24
2,297.1,320.7777778,1538,34.3,181
1,297.0,321.1481481,1479,39.2,151
2,298.9,328.9259259,1348,58.2,163
2,299.8,327.8148148,1320,61.7,134
0,298.9,330.7777778,1429,39.9,19
1,297.8,324.8518519,1282,58.1,108
1,303.4,335.2222222,1406,47.1,213
1,302.8,337.8148148,1368,49.5,10
1,302.1,334.1111111,1391,49.2,52
2,300.3,333.0,1350,58.7,130
1,302.3,331.8888889,1650,32.4,26
2,299.6,325.2222222,1736,26.1,146
1,304.1,340.7777778,1366,46.6,35
1,299.3,323.7407407,1384,53.6,218
2,302.8,337.4444444,1262,70.5,234
1,300.0,333.7407407,1493,41.4,28
2,300.6,336.3333333,1490,39.8,94
2,300.6,329.6666667,1478,40.1,5
1,298.5,324.8518519,1725,31.9,205
1,301.9,330.7777778,1477,42.4,128
1,297.9,320.037037,1589,37.8,120
1,297.9,323.3703704,1519,34.3,61
0,298.4,326.3333333,1694,30.9,111
1,301.8,333.3703704,1822,26.2,204
1,299.4,331.1481481,1348,54.5,22
1,302.0,328.9259259,1449,48.8,181
2,300.6,331.5185185,1457,36.7,193
1,297.3,322.6296296,1484,43.9,13
2,298.1,321.8888889,1456,43.7,80
2,298.0,320.037037,1569,35.6,173
2,297.6,327.4444444,1330,53.1,7
2,297.4,321.8888889,1620,31.2,143
1,302.6,335.2222222,1542,34.1,137
1,300.9,332.2592593,1755,27.9,148
1,302.2,334.1111111,1397,53.0,17
2,301.7,333.0,1489,41.4,108
1,301.9,333.0,1448,46.3,14
2,301.3,334.4814815,1648,32.4,0
2,296.5,319.2962963,1565,43.5,194
1,303.0,333.3703704,1361,47.6,106
1,300.2,335.5925926,1464,44.5,179
1,298.7,323.3703704,1544,35.2,159
1,299.0,324.1111111,1449,38.9,18
1,301.6,332.2592593,1623,34.1,56
1,300.5,335.5925926,1368,57.9,191
1,298.8,329.6666667,1461,46.7,105
1,302.2,334.4814815,1346,52.4,157
1,297.4,323.7407407,1680,32.8,200
1,298.8,326.7037037,1387,54.1,171
1,300.0,327.4444444,1738,28.7,51
1,303.2,333.7407407,1393,52.9,12
2,302.3,332.2592593,1762,24.5,73
1,296.9,321.1481481,1435,41.6,139
1,299.1,322.6296296,1892,25.2,34
1,300.5,335.962963,1383,50.5,35
1,298.4,322.2592593,1364,45.9,63
1,302.5,334.4814815,1603,32.4,194
0,298.5,326.7037037,1417,41.2,155
1,303.3,334.1111111,1497,46.0,234
1,297.4,323.7407407,1476,42.3,107
1,300.8,332.2592593,1457,47.7,82
1,299.6,332.2592593,1716,28.5,117
2,295.6,315.2222222,1426,45.5,53
1,302.1,333.3703704,1447,50.3,11
1,298.9,330.037037,1583,32.6,230
1,300.1,327.4444444,1321,46.9,75
2,303.0,333.0,1597,36.7,191
1,301.1,331.1481481,1611,35.2,70
2,300.2,329.2962963,1619,31.3,38
0,300.6,330.7777778,1454,51.2,58
2,300.7,333.0,1438,46.6,103
0,297.5,323.3703704,1393,46.6,56
1,301.3,330.037037,1626,31.3,180
0,297.8,321.1481481,1600,33.5,13
1,299.3,323.7407407,1474,49.6,191
1,298.0,327.4444444,1403,51.3,122
2,298.6,327.0740741,1568,36.7,182
1,302.3,332.2592593,1891,22.7,135
1,297.7,322.2592593,1500,39.9,158
2,301.1,333.0,1615,37.7,153
1,301.0,337.0740741,1540,34.1,113
2,297.4,323.7407407,1901,22.1,81
0,300.2,328.1851852,1374,47.7,8
2,299.1,324.8518519,1476,42.7,225
0,297.9,320.4074074,1464,43.2,97
2,296.9,320.7777778,1477,37.2,160
0,298.4,322.2592593,1987,19.8,198
1,299.4,324.1111111,1512,37.2,126
2,298.4,326.3333333,1496,45.6,129
1,303.0,333.3703704,1641,32.6,63
2,296.9,320.4074074,2008,17.5,3
2,300.9,332.6296296,1567,34.3,130
1,300.4,329.2962963,1503,42.2,196
1,300.9,327.8148148,2355,14.4,201
2,297.4,324.8518519,1500,46.3,137
1,301.8,327.4444444,1443,42.7,231
2,295.5,313.7407407,1453,47.3,9
1,300.7,327.4444444,1500,44.1,122
1,300.2,335.5925926,1798,23.2,210
2,301.4,331.8888889,1782,26.5,6
1,298.9,328.5555556,1365,46.5,75
0,300.4,329.2962963,1484,38.0,198
2,295.6,314.8518519,1435,51.6,126
2,301.0,328.1851852,1594,31.1,143
2,299.4,324.1111111,1487,52.6,205
1,300.6,329.6666667,1489,47.8,21
1,299.2,330.037037,1429,40.1,23
2,300.4,333.3703704,1366,56.1,177
1,298.9,329.6666667,1623,37.2,177
1,304.1,341.1481481,1732,28.5,132
1,300.6,329.6666667,1378,47.3,71
1,301.7,329.2962963,1487,48.0,36
2,298.3,325.5925926,1488,40.6,176
1,298.2,320.7777778,1585,34.6,78
1,297.9,320.037037,1481,38.0,40
2,298.9,328.9259259,1520,35.6,48
2,299.6,333.0,1649,33.8,133
0,298.5,322.2592593,1563,44.6,163
1,299.1,330.7777778,1496,35.2,60
2,302.3,332.2592593,1742,29.7,137
1,301.2,331.1481481,1385,49.2,105
2,301.3,331.5185185,1532,40.7,178
1,299.0,329.2962963,1580,41.9,55
1,296.4,318.5555556,1748,25.3,144
1,298.1,320.037037,1354,43.3,155
1,302.8,332.2592593,1708,29.8,42
0,297.6,327.0740741,1623,33.1,224
2,298.6,328.5555556,1517,34.0,215
1,304.3,341.1481481,1775,24.9,39
2,300.4,334.8518519,1518,36.4,53
0,298.7,327.0740741,1453,40.4,108
2,299.0,329.6666667,1657,32.3,64
2,298.3,321.1481481,1609,32.4,151
2,302.6,336.7037037,2000,21.9,200
2,300.4,335.2222222,1508,45.4,164
0,298.2,324.4814815,1470,43.3,61
1,302.7,336.3333333,1828,24.0,63
1,299.1,330.4074074,1550,43.9,79
2,297.9,325.5925926,1558,39.2,59
1,302.5,335.962963,1306,59.7,172
2,301.8,331.5185185,1309,43.3,68
1,299.1,330.4074074,1452,39.7,151
1,298.1,322.2592593,1390,47.5,33
2,301.9,332.6296296,1467,48.1,43
2,301.3,334.1111111,1838,23.2,215
1,300.5,335.2222222,1619,32.7,85
2,301.1,331.1481481,1410,43.9,73
1,300.0,325.5925926,1791,28.2,108
2,303.9,340.4074074,1473,42.8,97
0,298.6,327.4444444,1593,33.3,95
2,302.5,334.1111111,1629,31.7,225
0,297.2,321.8888889,1770,27.2,140
0,299.2,323.7407407,1462,55.0,163
2,301.2,331.5185185,1543,32.9,40
1,298.4,327.0740741,1397,50.3,110
1,302.2,334.4814815,1543,38.5,37
1,297.9,321.8888889,1585,33.5,212
2,298.0,322.2592593,1373,51.2,215
1,299.1,328.9259259,1394,46.6,27
1,298.1,325.2222222,1557,36.0,56
1,299.1,330.7777778,1329,54.9,58
2,295.5,314.1111111,1423,45.3,205
1,300.3,333.7407407,1505,39.6,107
0,302.1,329.2962963,1615,29.9,176
0,297.5,324.8518519,1471,37.7,197
1,301.8,331.8888889,1557,33.3,190
1,303.9,341.1481481,1394,51.6,121
0,298.0,320.4074074,1547,36.8,186
1,298.8,327.8148148,1609,40.4,169
2,303.5,340.037037,1902,21.6,60
1,300.2,330.037037,1445,50.9,34
1,302.2,333.7407407,1378,55.5,35
1,300.7,333.0,1324,52.2,85
1,300.7,332.6296296,1403,48.3,70
1,302.5,336.3333333,1574,42.0,188
1,300.0,327.4444444,1452,46.0,51
1,298.9,323.7407407,1522,46.4,2
1,300.7,330.037037,1533,35.6,198
1,298.5,321.8888889,1662,28.6,48
1,301.1,329.2962963,1564,36.8,7
1,300.5,327.4444444,1390,48.4,194
2,300.5,328.5555556,1552,41.3,116
0,299.0,323.3703704,1623,33.5,154
2,300.1,330.037037,1350,48.8,50
1,302.1,333.7407407,1477,43.6,196
2,297.7,325.2222222,1531,42.4,38
